1 -1 0 0  0 -.5 1 0 0 0 0    0 0 0 0 0
2 0 1 23.48 0.0 3.18 0.5 0.5 0.5 0.5 0 0 0 0 0 0
2 0 1 20.3342764809 11.74 3.18 0.353553414345 0.353553414345 0.612372457981 0.612372457981 0 0 0 0 0 0
2 0 1 11.74 20.3342764809 3.18 0.183012709022 0.183012709022 0.683012723923 0.683012723923 0 0 0 0 0 0
2 0 1 1.4377353422e-15 23.48 3.18 4.32978096346e-17 4.32978096346e-17 0.70710682869 0.70710682869 0 0 0 0 0 0
2 0 1 -11.74 20.3342764809 3.18 -0.183012709022 -0.183012709022 0.683012723923 0.683012723923 0 0 0 0 0 0
2 0 1 -20.3342764809 11.74 3.18 -0.353553414345 -0.353553414345 0.612372457981 0.612372457981 0 0 0 0 0 0
2 0 1 -23.48 2.8754706844e-15 3.18 -0.5 -0.5 0.5 0.5 0 0 0 0 0 0
2 0 1 -20.3342764809 -11.74 3.18 -0.612372457981 -0.612372457981 0.353553414345 0.353553414345 0 0 0 0 0 0
2 0 1 -11.74 -20.3342764809 3.18 -0.683012723923 -0.683012723923 0.183012709022 0.183012709022 0 0 0 0 0 0
2 0 1 -4.3132060266e-15 -23.48 3.18 -0.70710682869 -0.70710682869 8.65956192692e-17 8.65956192692e-17 0 0 0 0 0 0
2 0 1 11.74 -20.3342764809 3.18 -0.683012723923 -0.683012723923 -0.183012709022 -0.183012709022 0 0 0 0 0 0
2 0 1 20.3342764809 -11.74 3.18 -0.612372457981 -0.612372457981 -0.353553414345 -0.353553414345 0 0 0 0 0 0
2 0 1 22.6799384013 6.07707117901 6.528 0.43045938015 0.43045938015 0.560985565186 0.560985565186 0 0 0 0 0 0
2 0 1 16.6028672223 16.6028672223 6.528 0.270598083735 0.270598083735 0.653281509876 0.653281509876 0 0 0 0 0 0
2 0 1 6.07707117901 22.6799384013 6.528 0.0922959521413 0.0922959521413 0.701057374477 0.701057374477 0 0 0 0 0 0
