1 -1 0 0  0 -.5 1 0 0 0 0 0 0 0 0 0
2 -2 1 20.0 0.0 5.0 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
2 -2 1 1.22464679915e-15 20.0 5.0 0.5 0.5 0.5 0.5 0 0 0 0 0 0
2 -2 1 -20.0 2.44929359829e-15 5.0 4.32978028118e-17 4.32978028118e-17 0.707106781187 0.707106781187 0 0 0 0 0 0
2 -2 1 -3.67394039744e-15 -20.0 5.0 -0.5 -0.5 0.5 0.5 0 0 0 0 0 0
0 0 1 10.042159015 10.0400942422 5 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0461620717 10.0147155526 7 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0517177208 10.0630666559 9 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0038522427 10.0773307455 11 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0983123466 10.0309158833 13 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0468851615 10.068341052 15 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.020304811 10.0135714648 17 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0434958219 10.066767873 19 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0456008729 10.0581649689 21 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0956149874 10.0239451182 23 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.088939122 10.0605617241 25 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0862766536 10.0026948536 27 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0690288087 10.0742868957 29 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0781323137 10.0059854088 31 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0930446168 10.0932272656 33 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0437642838 10.0960198113 35 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0198531826 10.0944387437 37 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0330520382 10.0742234525 39 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0682142816 10.0941870277 41 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0328975956 10.050190394 43 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0714764656 8.00945248224 5 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.035462565 8.03869216791 7 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0294450071 8.09569898692 9 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0829689237 8.08196723357 11 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0071385697 8.01766575712 13 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0023540298 8.02732749048 15 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0885004925 8.07017335184 17 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0944513582 8.06252387299 19 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0927534029 8.02487223136 21 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0110460623 8.05085114174 23 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0164077294 8.03344586878 25 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0822048306 8.07928885386 27 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0437343009 8.02314566248 29 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0105712935 8.05747703164 31 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0425678421 8.05430318687 33 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0799788077 8.08681297968 35 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0016179785 8.0352576442 37 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.009874184 8.09958850332 39 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0653509786 8.08166991462 41 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0394729827 8.03717149579 43 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0998567091 6.05836102861 5 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0669012828 6.03316739327 7 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0655023334 6.093128144 9 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0208984641 6.01617345759 11 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0692804478 6.09547928096 13 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0089079185 6.08802823372 15 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.016987042 6.03561583484 17 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0572745013 6.0988789304 19 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0557388203 6.04596767363 21 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0288609394 6.09005916776 23 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0229927673 6.03122461315 25 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.008690167 6.09527707745 27 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0895827918 6.09408454812 29 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0428807698 6.07700219328 31 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0246710798 6.06433500445 33 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0729451511 6.07014806251 35 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0755804092 6.06220076477 37 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0201608597 6.01543561878 39 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0257613753 6.07798615299 41 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
0 0 1 10.0418428332 6.06471448231 43 0.707106781187 0.707106781187 0.0 0.0 0 0 0 0 0 0
